OPEN;CLOSE;HIGH;LOW;TIMESTAMP;TIME;TEXT
90.68;90.69;90.72;90.61;1412189100000;Wed Oct 01 20:45:00 CEST 2014;90.68 90.72 Oct 1 20:45 90.69 90.61
90.69;90.59;90.74;90.57;1412189400000;Wed Oct 01 20:50:00 CEST 2014;90.69 90.74 Oct 1 20:50 90.59 90.57
90.59;90.64;90.64;90.52;1412189700000;Wed Oct 01 20:55:00 CEST 2014;90.59 90.64 Oct 1 20:55 90.64 90.52
90.64;90.62;90.69;90.62;1412190000000;Wed Oct 01 21:00:00 CEST 2014;90.64 90.69 Oct 1 21:00 90.62 90.62
90.62;90.66;90.67;90.56;1412190300000;Wed Oct 01 21:05:00 CEST 2014;90.62 90.67 Oct 1 21:05 90.66 90.56
90.66;90.74;90.79;90.66;1412190600000;Wed Oct 01 21:10:00 CEST 2014;90.66 90.79 Oct 1 21:10 90.74 90.66
90.74;90.72;90.77;90.72;1412190900000;Wed Oct 01 21:15:00 CEST 2014;90.74 90.77 Oct 1 21:15 90.72 90.72
90.72;90.77;90.79;90.72;1412191200000;Wed Oct 01 21:20:00 CEST 2014;90.72 90.79 Oct 1 21:20 90.77 90.72
90.77;90.92;90.92;90.77;1412191500000;Wed Oct 01 21:25:00 CEST 2014;90.77 90.92 Oct 1 21:25 90.92 90.77
90.92;90.92;90.99;90.89;1412191800000;Wed Oct 01 21:30:00 CEST 2014;90.92 90.99 Oct 1 21:30 90.92 90.89
90.92;90.84;90.93;90.84;1412192100000;Wed Oct 01 21:35:00 CEST 2014;90.92 90.93 Oct 1 21:35 90.84 90.84
90.84;90.88;90.89;90.79;1412192400000;Wed Oct 01 21:40:00 CEST 2014;90.84 90.89 Oct 1 21:40 90.88 90.79
90.88;90.89;90.92;90.88;1412192700000;Wed Oct 01 21:45:00 CEST 2014;90.88 90.92 Oct 1 21:45 90.89 90.88
90.89;90.71;90.96;90.71;1412193000000;Wed Oct 01 21:50:00 CEST 2014;90.89 90.96 Oct 1 21:50 90.71 90.71
90.71;90.73;90.81;90.69;1412193300000;Wed Oct 01 21:55:00 CEST 2014;90.71 90.81 Oct 1 21:55 90.73 90.69
90.73;90.79;90.79;90.72;1412193600000;Wed Oct 01 22:00:00 CEST 2014;90.73 90.79 Oct 1 22:00 90.79 90.72
90.79;90.81;90.84;90.78;1412193900000;Wed Oct 01 22:05:00 CEST 2014;90.79 90.84 Oct 1 22:05 90.81 90.78
90.81;90.79;90.82;90.78;1412194200000;Wed Oct 01 22:10:00 CEST 2014;90.81 90.82 Oct 1 22:10 90.79 90.78
90.79;90.74;90.79;90.73;1412194500000;Wed Oct 01 22:15:00 CEST 2014;90.79 90.79 Oct 1 22:15 90.74 90.73
90.74;90.81;90.81;90.72;1412194800000;Wed Oct 01 22:20:00 CEST 2014;90.74 90.81 Oct 1 22:20 90.81 90.72
90.81;90.74;90.81;90.74;1412195100000;Wed Oct 01 22:25:00 CEST 2014;90.81 90.81 Oct 1 22:25 90.74 90.74
90.74;90.73;90.74;90.73;1412195400000;Wed Oct 01 22:30:00 CEST 2014;90.74 90.74 Oct 1 22:30 90.73 90.73
90.73;90.72;90.76;90.72;1412195700000;Wed Oct 01 22:35:00 CEST 2014;90.73 90.76 Oct 1 22:35 90.72 90.72
90.72;90.76;90.77;90.69;1412196000000;Wed Oct 01 22:40:00 CEST 2014;90.72 90.77 Oct 1 22:40 90.76 90.69
90.76;90.81;90.82;90.76;1412196300000;Wed Oct 01 22:45:00 CEST 2014;90.76 90.82 Oct 1 22:45 90.81 90.76
90.81;90.74;90.82;90.74;1412196600000;Wed Oct 01 22:50:00 CEST 2014;90.81 90.82 Oct 1 22:50 90.74 90.74
90.74;90.72;90.74;90.69;1412196900000;Wed Oct 01 22:55:00 CEST 2014;90.74 90.74 Oct 1 22:55 90.72 90.69
90.72;90.73;90.76;90.72;1412197200000;Wed Oct 01 23:00:00 CEST 2014;90.72 90.76 Oct 1 23:00 90.73 90.72
90.73;90.7;90.79;90.7;1412197500000;Wed Oct 01 23:05:00 CEST 2014;90.73 90.79 Oct 1 23:05 90.70 90.70
90.7;90.67;90.7;90.67;1412197800000;Wed Oct 01 23:10:00 CEST 2014;90.70 90.70 Oct 1 23:10 90.67 90.67
90.67;90.77;90.77;90.67;1412198100000;Wed Oct 01 23:15:00 CEST 2014;90.67 90.77 Oct 1 23:15 90.77 90.67
90.77;90.79;90.81;90.73;1412200800000;Thu Oct 02 00:00:00 CEST 2014;90.77 90.81 Oct 2 00:00 90.79 90.73
90.79;90.78;90.82;90.78;1412201100000;Thu Oct 02 00:05:00 CEST 2014;90.79 90.82 Oct 2 00:05 90.78 90.78
90.78;90.76;90.81;90.76;1412201400000;Thu Oct 02 00:10:00 CEST 2014;90.78 90.81 Oct 2 00:10 90.76 90.76
90.76;90.81;90.81;90.76;1412202000000;Thu Oct 02 00:20:00 CEST 2014;90.76 90.81 Oct 2 00:20 90.81 90.76
90.81;90.81;90.82;90.79;1412202300000;Thu Oct 02 00:25:00 CEST 2014;90.81 90.82 Oct 2 00:25 90.81 90.79
90.81;90.79;90.81;90.79;1412202600000;Thu Oct 02 00:30:00 CEST 2014;90.81 90.81 Oct 2 00:30 90.79 90.79
90.79;90.79;90.81;90.79;1412203200000;Thu Oct 02 00:40:00 CEST 2014;90.79 90.81 Oct 2 00:40 90.79 90.79
90.79;90.83;90.84;90.79;1412203800000;Thu Oct 02 00:50:00 CEST 2014;90.79 90.84 Oct 2 00:50 90.83 90.79
90.83;90.86;90.87;90.82;1412204100000;Thu Oct 02 00:55:00 CEST 2014;90.83 90.87 Oct 2 00:55 90.86 90.82
90.86;90.82;90.86;90.82;1412204700000;Thu Oct 02 01:05:00 CEST 2014;90.86 90.86 Oct 2 01:05 90.82 90.82
90.82;90.83;90.84;90.82;1412205000000;Thu Oct 02 01:10:00 CEST 2014;90.82 90.84 Oct 2 01:10 90.83 90.82
90.83;90.87;90.87;90.81;1412205300000;Thu Oct 02 01:15:00 CEST 2014;90.83 90.87 Oct 2 01:15 90.87 90.81
90.87;90.88;90.89;90.86;1412205600000;Thu Oct 02 01:20:00 CEST 2014;90.87 90.89 Oct 2 01:20 90.88 90.86
90.88;90.91;90.92;90.88;1412205900000;Thu Oct 02 01:25:00 CEST 2014;90.88 90.92 Oct 2 01:25 90.91 90.88
90.91;90.91;90.91;90.89;1412206800000;Thu Oct 02 01:40:00 CEST 2014;90.91 90.91 Oct 2 01:40 90.91 90.89
90.91;90.91;90.92;90.89;1412207100000;Thu Oct 02 01:45:00 CEST 2014;90.91 90.92 Oct 2 01:45 90.91 90.89
90.91;90.89;90.92;90.89;1412207400000;Thu Oct 02 01:50:00 CEST 2014;90.91 90.92 Oct 2 01:50 90.89 90.89
90.89;90.89;90.91;90.89;1412207700000;Thu Oct 02 01:55:00 CEST 2014;90.89 90.91 Oct 2 01:55 90.89 90.89
90.89;90.93;90.94;90.89;1412208000000;Thu Oct 02 02:00:00 CEST 2014;90.89 90.94 Oct 2 02:00 90.93 90.89
90.93;90.92;90.94;90.92;1412208300000;Thu Oct 02 02:05:00 CEST 2014;90.93 90.94 Oct 2 02:05 90.92 90.92
90.92;90.89;90.92;90.89;1412208600000;Thu Oct 02 02:10:00 CEST 2014;90.92 90.92 Oct 2 02:10 90.89 90.89
90.89;90.89;90.91;90.89;1412208900000;Thu Oct 02 02:15:00 CEST 2014;90.89 90.91 Oct 2 02:15 90.89 90.89
90.89;90.92;90.92;90.89;1412209200000;Thu Oct 02 02:20:00 CEST 2014;90.89 90.92 Oct 2 02:20 90.92 90.89
90.92;90.89;90.92;90.89;1412209500000;Thu Oct 02 02:25:00 CEST 2014;90.92 90.92 Oct 2 02:25 90.89 90.89
90.89;90.89;90.91;90.87;1412209800000;Thu Oct 02 02:30:00 CEST 2014;90.89 90.91 Oct 2 02:30 90.89 90.87
90.89;90.91;90.92;90.89;1412210100000;Thu Oct 02 02:35:00 CEST 2014;90.89 90.92 Oct 2 02:35 90.91 90.89
90.91;90.89;90.92;90.89;1412210400000;Thu Oct 02 02:40:00 CEST 2014;90.91 90.92 Oct 2 02:40 90.89 90.89
90.89;90.91;90.92;90.89;1412210700000;Thu Oct 02 02:45:00 CEST 2014;90.89 90.92 Oct 2 02:45 90.91 90.89
90.91;90.87;90.92;90.87;1412211000000;Thu Oct 02 02:50:00 CEST 2014;90.91 90.92 Oct 2 02:50 90.87 90.87
90.87;90.87;90.87;90.84;1412211300000;Thu Oct 02 02:55:00 CEST 2014;90.87 90.87 Oct 2 02:55 90.87 90.84
90.87;90.93;90.94;90.87;1412211600000;Thu Oct 02 03:00:00 CEST 2014;90.87 90.94 Oct 2 03:00 90.93 90.87
90.93;90.93;90.94;90.93;1412211900000;Thu Oct 02 03:05:00 CEST 2014;90.93 90.94 Oct 2 03:05 90.93 90.93
90.93;90.94;90.94;90.93;1412212200000;Thu Oct 02 03:10:00 CEST 2014;90.93 90.94 Oct 2 03:10 90.94 90.93
90.94;90.94;90.94;90.94;1412212500000;Thu Oct 02 03:15:00 CEST 2014;90.94 90.94 Oct 2 03:15 90.94 90.94
90.94;90.91;90.94;90.91;1412212800000;Thu Oct 02 03:20:00 CEST 2014;90.94 90.94 Oct 2 03:20 90.91 90.91
90.91;90.88;90.91;90.83;1412213100000;Thu Oct 02 03:25:00 CEST 2014;90.91 90.91 Oct 2 03:25 90.88 90.83
90.88;90.81;90.88;90.78;1412213400000;Thu Oct 02 03:30:00 CEST 2014;90.88 90.88 Oct 2 03:30 90.81 90.78
90.81;90.82;90.82;90.79;1412213700000;Thu Oct 02 03:35:00 CEST 2014;90.81 90.82 Oct 2 03:35 90.82 90.79
90.82;90.77;90.82;90.77;1412214000000;Thu Oct 02 03:40:00 CEST 2014;90.82 90.82 Oct 2 03:40 90.77 90.77
90.77;90.77;90.79;90.73;1412214300000;Thu Oct 02 03:45:00 CEST 2014;90.77 90.79 Oct 2 03:45 90.77 90.73
90.77;90.77;90.81;90.76;1412214600000;Thu Oct 02 03:50:00 CEST 2014;90.77 90.81 Oct 2 03:50 90.77 90.76
90.77;90.77;90.81;90.77;1412214900000;Thu Oct 02 03:55:00 CEST 2014;90.77 90.81 Oct 2 03:55 90.77 90.77
90.77;90.71;90.77;90.71;1412215200000;Thu Oct 02 04:00:00 CEST 2014;90.77 90.77 Oct 2 04:00 90.71 90.71
90.71;90.76;90.76;90.71;1412215500000;Thu Oct 02 04:05:00 CEST 2014;90.71 90.76 Oct 2 04:05 90.76 90.71
90.76;90.74;90.76;90.74;1412215800000;Thu Oct 02 04:10:00 CEST 2014;90.76 90.76 Oct 2 04:10 90.74 90.74
90.74;90.78;90.78;90.74;1412216100000;Thu Oct 02 04:15:00 CEST 2014;90.74 90.78 Oct 2 04:15 90.78 90.74
90.78;90.76;90.78;90.76;1412216400000;Thu Oct 02 04:20:00 CEST 2014;90.78 90.78 Oct 2 04:20 90.76 90.76
90.76;90.79;90.79;90.76;1412216700000;Thu Oct 02 04:25:00 CEST 2014;90.76 90.79 Oct 2 04:25 90.79 90.76
90.79;90.76;90.79;90.74;1412217000000;Thu Oct 02 04:30:00 CEST 2014;90.79 90.79 Oct 2 04:30 90.76 90.74
90.76;90.74;90.76;90.73;1412217300000;Thu Oct 02 04:35:00 CEST 2014;90.76 90.76 Oct 2 04:35 90.74 90.73
90.74;90.74;90.77;90.72;1412217600000;Thu Oct 02 04:40:00 CEST 2014;90.74 90.77 Oct 2 04:40 90.74 90.72
90.74;90.77;90.81;90.74;1412217900000;Thu Oct 02 04:45:00 CEST 2014;90.74 90.81 Oct 2 04:45 90.77 90.74
90.77;90.78;90.82;90.77;1412218200000;Thu Oct 02 04:50:00 CEST 2014;90.77 90.82 Oct 2 04:50 90.78 90.77
90.78;90.77;90.82;90.77;1412218500000;Thu Oct 02 04:55:00 CEST 2014;90.78 90.82 Oct 2 04:55 90.77 90.77
90.77;90.82;90.82;90.77;1412218800000;Thu Oct 02 05:00:00 CEST 2014;90.77 90.82 Oct 2 05:00 90.82 90.77
90.82;90.86;90.86;90.82;1412219100000;Thu Oct 02 05:05:00 CEST 2014;90.82 90.86 Oct 2 05:05 90.86 90.82
90.86;90.86;90.87;90.84;1412219400000;Thu Oct 02 05:10:00 CEST 2014;90.86 90.87 Oct 2 05:10 90.86 90.84
90.86;90.84;90.86;90.84;1412219700000;Thu Oct 02 05:15:00 CEST 2014;90.86 90.86 Oct 2 05:15 90.84 90.84
90.84;90.84;90.84;90.83;1412220000000;Thu Oct 02 05:20:00 CEST 2014;90.84 90.84 Oct 2 05:20 90.84 90.83
90.84;90.83;90.84;90.83;1412220300000;Thu Oct 02 05:25:00 CEST 2014;90.84 90.84 Oct 2 05:25 90.83 90.83
90.83;90.86;90.86;90.83;1412220600000;Thu Oct 02 05:30:00 CEST 2014;90.83 90.86 Oct 2 05:30 90.86 90.83
90.86;90.81;90.86;90.78;1412220900000;Thu Oct 02 05:35:00 CEST 2014;90.86 90.86 Oct 2 05:35 90.81 90.78
90.81;90.81;90.82;90.81;1412221200000;Thu Oct 02 05:40:00 CEST 2014;90.81 90.82 Oct 2 05:40 90.81 90.81
90.81;90.78;90.81;90.77;1412221500000;Thu Oct 02 05:45:00 CEST 2014;90.81 90.81 Oct 2 05:45 90.78 90.77
90.78;90.83;90.83;90.78;1412221800000;Thu Oct 02 05:50:00 CEST 2014;90.78 90.83 Oct 2 05:50 90.83 90.78
90.83;90.83;90.83;90.82;1412222100000;Thu Oct 02 05:55:00 CEST 2014;90.83 90.83 Oct 2 05:55 90.83 90.82
90.83;90.79;90.83;90.78;1412222400000;Thu Oct 02 06:00:00 CEST 2014;90.83 90.83 Oct 2 06:00 90.79 90.78
90.79;90.83;90.84;90.79;1412222700000;Thu Oct 02 06:05:00 CEST 2014;90.79 90.84 Oct 2 06:05 90.83 90.79
90.83;90.81;90.83;90.81;1412223000000;Thu Oct 02 06:10:00 CEST 2014;90.83 90.83 Oct 2 06:10 90.81 90.81
90.81;90.81;90.81;90.78;1412223300000;Thu Oct 02 06:15:00 CEST 2014;90.81 90.81 Oct 2 06:15 90.81 90.78
90.81;90.77;90.81;90.77;1412223900000;Thu Oct 02 06:25:00 CEST 2014;90.81 90.81 Oct 2 06:25 90.77 90.77
90.77;90.76;90.77;90.72;1412224200000;Thu Oct 02 06:30:00 CEST 2014;90.77 90.77 Oct 2 06:30 90.76 90.72
90.76;90.71;90.76;90.69;1412224500000;Thu Oct 02 06:35:00 CEST 2014;90.76 90.76 Oct 2 06:35 90.71 90.69
90.71;90.67;90.71;90.67;1412224800000;Thu Oct 02 06:40:00 CEST 2014;90.71 90.71 Oct 2 06:40 90.67 90.67
90.67;90.72;90.73;90.67;1412225100000;Thu Oct 02 06:45:00 CEST 2014;90.67 90.73 Oct 2 06:45 90.72 90.67
90.72;90.72;90.73;90.69;1412225400000;Thu Oct 02 06:50:00 CEST 2014;90.72 90.73 Oct 2 06:50 90.72 90.69
90.72;90.69;90.72;90.69;1412225700000;Thu Oct 02 06:55:00 CEST 2014;90.72 90.72 Oct 2 06:55 90.69 90.69
90.69;90.67;90.69;90.63;1412226000000;Thu Oct 02 07:00:00 CEST 2014;90.69 90.69 Oct 2 07:00 90.67 90.63
90.67;90.66;90.71;90.66;1412226300000;Thu Oct 02 07:05:00 CEST 2014;90.67 90.71 Oct 2 07:05 90.66 90.66
90.66;90.62;90.66;90.59;1412226600000;Thu Oct 02 07:10:00 CEST 2014;90.66 90.66 Oct 2 07:10 90.62 90.59
90.62;90.63;90.63;90.61;1412226900000;Thu Oct 02 07:15:00 CEST 2014;90.62 90.63 Oct 2 07:15 90.63 90.61
90.63;90.58;90.63;90.58;1412227200000;Thu Oct 02 07:20:00 CEST 2014;90.63 90.63 Oct 2 07:20 90.58 90.58
90.58;90.58;90.62;90.58;1412227500000;Thu Oct 02 07:25:00 CEST 2014;90.58 90.62 Oct 2 07:25 90.58 90.58
90.58;90.62;90.63;90.58;1412227800000;Thu Oct 02 07:30:00 CEST 2014;90.58 90.63 Oct 2 07:30 90.62 90.58
90.62;90.61;90.62;90.59;1412228100000;Thu Oct 02 07:35:00 CEST 2014;90.62 90.62 Oct 2 07:35 90.61 90.59
90.61;90.62;90.63;90.61;1412228400000;Thu Oct 02 07:40:00 CEST 2014;90.61 90.63 Oct 2 07:40 90.62 90.61
90.62;90.61;90.62;90.59;1412228700000;Thu Oct 02 07:45:00 CEST 2014;90.62 90.62 Oct 2 07:45 90.61 90.59
90.61;90.61;90.62;90.59;1412229000000;Thu Oct 02 07:50:00 CEST 2014;90.61 90.62 Oct 2 07:50 90.61 90.59
90.61;90.61;90.62;90.59;1412229300000;Thu Oct 02 07:55:00 CEST 2014;90.61 90.62 Oct 2 07:55 90.61 90.59
90.61;90.69;90.69;90.59;1412229600000;Thu Oct 02 08:00:00 CEST 2014;90.61 90.69 Oct 2 08:00 90.69 90.59
90.64;90.67;90.68;90.64;1412229900000;Thu Oct 02 08:05:00 CEST 2014;90.64 90.68 Oct 2 08:05 90.67 90.64
90.67;90.64;90.67;90.63;1412230500000;Thu Oct 02 08:15:00 CEST 2014;90.67 90.67 Oct 2 08:15 90.64 90.63
90.64;90.62;90.64;90.62;1412230800000;Thu Oct 02 08:20:00 CEST 2014;90.64 90.64 Oct 2 08:20 90.62 90.62
90.62;90.58;90.62;90.58;1412231100000;Thu Oct 02 08:25:00 CEST 2014;90.62 90.62 Oct 2 08:25 90.58 90.58
90.58;90.61;90.61;90.58;1412231400000;Thu Oct 02 08:30:00 CEST 2014;90.58 90.61 Oct 2 08:30 90.61 90.58
90.61;90.63;90.64;90.59;1412231700000;Thu Oct 02 08:35:00 CEST 2014;90.61 90.64 Oct 2 08:35 90.63 90.59
90.63;90.66;90.66;90.62;1412232000000;Thu Oct 02 08:40:00 CEST 2014;90.63 90.66 Oct 2 08:40 90.66 90.62
90.66;90.67;90.68;90.64;1412232300000;Thu Oct 02 08:45:00 CEST 2014;90.66 90.68 Oct 2 08:45 90.67 90.64
90.67;90.66;90.67;90.66;1412232600000;Thu Oct 02 08:50:00 CEST 2014;90.67 90.67 Oct 2 08:50 90.66 90.66
90.66;90.62;90.69;90.56;1412232900000;Thu Oct 02 08:55:00 CEST 2014;90.66 90.69 Oct 2 08:55 90.62 90.56
90.62;90.48;90.62;90.47;1412233200000;Thu Oct 02 09:00:00 CEST 2014;90.62 90.62 Oct 2 09:00 90.48 90.47
90.48;90.19;90.49;90.19;1412233500000;Thu Oct 02 09:05:00 CEST 2014;90.48 90.49 Oct 2 09:05 90.19 90.19
90.19;90.13;90.19;90.07;1412233800000;Thu Oct 02 09:10:00 CEST 2014;90.19 90.19 Oct209:10 90.13 90.07
90.13;90.17;90.22;90.12;1412234100000;Thu Oct 02 09:15:00 CEST 2014;90.13 90.22 Oct 2 09:15 90.17 90.12
90.17;90.16;90.17;90.12;1412234400000;Thu Oct 02 09:20:00 CEST 2014;90.17 90.17 Oct2 09:20 90.16 90.12
90.16;89.67;90.16;89.64;1412234700000;Thu Oct 02 09:25:00 CEST 2014;90.16 90.16 Oct2 09:25 89.67 89.64
89.67;89.74;89.83;89.63;1412235000000;Thu Oct 02 09:30:00 CEST 2014;89.67 89.83 Oct 2 09:30 89.74 89.63
89.74;89.49;89.74;89.44;1412235300000;Thu Oct 02 09:35:00 CEST 2014;89.74 89.74 Oct 2 09:35 89.49 89.44
89.49;89.71;89.73;89.44;1412235600000;Thu Oct 02 09:40:00 CEST 2014;89.49 89.73 Oct 2 09:40 89.71 89.44
89.71;89.32;89.71;89.28;1412235900000;Thu Oct 02 09:45:00 CEST 2014;89.71 89.71 Oct 2 09:45 89.32 89.28
89.32;89.54;89.58;89.32;1412236200000;Thu Oct 02 09:50:00 CEST 2014;89.32 89.58 Oct 2 09:50 89.54 89.32
89.54;89.43;89.54;89.34;1412236500000;Thu Oct 02 09:55:00 CEST 2014;89.54 89.54 Oct 2 09:55 89.43 89.34
89.43;89.47;89.54;89.42;1412236800000;Thu Oct 02 10:00:00 CEST 2014;89.43 89.54 Oct 2 10:00 89.47 89.42
89.47;89.56;89.61;89.46;1412237100000;Thu Oct 02 10:05:00 CEST 2014;89.47 89.61 Oct 2 10:05 89.56 89.46
89.56;89.57;89.66;89.52;1412237400000;Thu Oct 02 10:10:00 CEST 2014;89.56 89.66 Oct 2 10:10 89.57 89.52
89.57;89.62;89.63;89.54;1412237700000;Thu Oct 02 10:15:00 CEST 2014;89.57 89.63 Oct 2 10:15 89.62 89.54
89.62;89.54;89.62;89.52;1412238000000;Thu Oct 02 10:20:00 CEST 2014;89.62 89.62 Oct 2 10:20 89.54 89.52
89.54;89.57;89.62;89.54;1412238300000;Thu Oct 02 10:25:00 CEST 2014;89.54 89.62 Oct 2 10:25 89.57 89.54
89.57;89.63;89.66;89.57;1412238600000;Thu Oct 02 10:30:00 CEST 2014;89.57 89.66 Oct 2 10:30 89.63 89.57
89.63;89.77;89.77;89.61;1412238900000;Thu Oct 02 10:35:00 CEST 2014;89.63 89.77 Oct 2 10:35 89.77 89.61
89.77;89.63;89.78;89.63;1412239200000;Thu Oct 02 10:40:00 CEST 2014;89.77 89.78 Oct 2 10:40 89.63 89.63
89.63;89.72;89.72;89.61;1412239500000;Thu Oct 02 10:45:00 CEST 2014;89.63 89.72 Oct 2 10:45 89.72 89.61
89.72;89.68;89.77;89.68;1412239800000;Thu Oct 02 10:50:00 CEST 2014;89.72 89.77 Oct 2 10:50 89.68 89.68
89.68;89.54;89.68;89.54;1412240100000;Thu Oct 02 10:55:00 CEST 2014;89.68 89.68 Oct 2 10:55 89.54 89.54
89.54;89.61;89.64;89.53;1412240400000;Thu Oct 02 11:00:00 CEST 2014;89.54 89.64 Oct 2 11:00 89.61 89.53
89.61;89.64;89.67;89.61;1412240700000;Thu Oct 02 11:05:00 CEST 2014;89.61 89.67 Oct 2 11:05 89.64 89.61
89.64;89.67;89.69;89.57;1412241000000;Thu Oct 02 11:10:00 CEST 2014;89.64 89.69 Oct 2 11:10 89.67 89.57
89.67;89.62;89.73;89.57;1412241300000;Thu Oct 02 11:15:00 CEST 2014;89.67 89.73 Oct 2 11:15 89.62 89.57
89.62;89.26;89.62;89.26;1412241600000;Thu Oct 02 11:20:00 CEST 2014;89.62 89.62 Oct 2 11:20 89.26 89.26
89.26;88.89;89.29;88.79;1412241900000;Thu Oct 02 11:25:00 CEST 2014;89.26 89.29 Oct 2 11:25 88.89 88.79
88.89;88.47;88.89;88.43;1412242200000;Thu Oct 02 11:30:00 CEST 2014;88.89 88.89 Oct 2 11:30 88.47 88.43
88.47;88.22;88.47;88.14;1412242500000;Thu Oct 02 11:35:00 CEST 2014;88.47 88.47 Oct 2 11:35 88.22 88.14
88.22;88.51;88.51;88.21;1412242800000;Thu Oct 02 11:40:00 CEST 2014;88.22 88.51 Oct 2 11:40 88.51 88.21
88.51;88.64;88.67;88.49;1412243100000;Thu Oct 02 11:45:00 CEST 2014;88.51 88.67 Oct 2 11:45 88.64 88.49
88.64;88.59;88.66;88.52;1412243400000;Thu Oct 02 11:50:00 CEST 2014;88.64 88.66 Oct 2 11:50 88.59 88.52
88.59;88.44;88.69;88.39;1412243700000;Thu Oct 02 11:55:00 CEST 2014;88.59 88.69 Oct 2 11:55 88.44 88.39
88.44;88.62;88.67;88.41;1412244000000;Thu Oct 02 12:00:00 CEST 2014;88.44 88.67 Oct 2 12:00 88.62 88.41
88.62;88.62;88.67;88.59;1412244300000;Thu Oct 02 12:05:00 CEST 2014;88.62 88.67 Oct 2 12:05 88.62 88.59
88.62;88.62;88.66;88.54;1412244600000;Thu Oct 02 12:10:00 CEST 2014;88.62 88.66 Oct 2 12:10 88.62 88.54
88.62;88.73;88.87;88.59;1412244900000;Thu Oct 02 12:15:00 CEST 2014;88.62 88.87 Oct212z15 88.73 88.59
88.73;88.77;88.82;88.69;1412245200000;Thu Oct 02 12:20:00 CEST 2014;88.73 88.82 Oct 2 12:20 88.77 88.69
88.77;88.54;88.77;88.54;1412245500000;Thu Oct 02 12:25:00 CEST 2014;88.77 88.77 Oct 2 12:25 88.54 88.54
88.54;88.53;88.59;88.49;1412245800000;Thu Oct 02 12:30:00 CEST 2014;88.54 88.59 Oct 2 12:30 88.53 88.49
88.53;88.62;88.69;88.52;1412246100000;Thu Oct 02 12:35:00 CEST 2014;88.53 88.69 Oct 2 12:35 88.62 88.52
88.62;88.58;88.72;88.57;1412246400000;Thu Oct 02 12:40:00 CEST 2014;88.62 88.72 Oct 2 12:40 88.58 88.57
88.58;88.73;88.73;88.58;1412246700000;Thu Oct 02 12:45:00 CEST 2014;88.58 88.73 Oct 2 12:45 88.73 88.58
88.73;88.69;88.73;88.62;1412247000000;Thu Oct 02 12:50:00 CEST 2014;88.73 88.73 Oct 2 12:50 88.69 88.62
88.69;88.84;88.87;88.64;1412247300000;Thu Oct 02 12:55:00 CEST 2014;88.69 88.87 Oct 2 12:55 88.84 88.64
88.84;88.93;88.94;88.77;1412247600000;Thu Oct 02 13:00:00 CEST 2014;88.84 88.94 Oct 2 13:00 88.93 88.77
88.93;88.78;88.93;88.73;1412247900000;Thu Oct 02 13:05:00 CEST 2014;88.93 88.93 Oct 2 13:05 88.78 88.73
88.78;88.79;88.87;88.77;1412248200000;Thu Oct 02 13:10:00 CEST 2014;88.78 88.87 Oct213:10 88.79 88.77
88.79;88.76;88.82;88.74;1412248500000;Thu Oct 02 13:15:00 CEST 2014;88.79 88.82 Oct213z15 88.76 88.74
88.76;88.76;88.77;88.67;1412248800000;Thu Oct 02 13:20:00 CEST 2014;88.76 88.77 Oct 2 13:20 88.76 88.67
88.76;89.04;89.04;88.73;1412249100000;Thu Oct 02 13:25:00 CEST 2014;88.76 89.04 Oct 2 13:25 89.04 88.73
89.04;89.02;89.23;89.01;1412249400000;Thu Oct 02 13:30:00 CEST 2014;89.04 89.23 Oct 2 13:30 89.02 89.01
89.02;89.03;89.12;89.01;1412249700000;Thu Oct 02 13:35:00 CEST 2014;89.02 89.12 Oct213z35 89.03 89.01
89.03;89.11;89.12;89.02;1412250000000;Thu Oct 02 13:40:00 CEST 2014;89.03 89.12 Oct213:40 89.11 89.02
89.11;89.22;89.23;89.07;1412250300000;Thu Oct 02 13:45:00 CEST 2014;89.11 89.23 Oct 2 13:45 89.22 89.07
89.22;89.22;89.29;89.19;1412250600000;Thu Oct 02 13:50:00 CEST 2014;89.22 89.29 Oct 2 13:50 89.22 89.19
89.22;89.27;89.36;89.18;1412250900000;Thu Oct 02 13:55:00 CEST 2014;89.22 89.36 Oct 2 13:55 89.27 89.18
89.27;89.01;89.27;88.99;1412251200000;Thu Oct 02 14:00:00 CEST 2014;89.27 89.27 Oct 2 14:00 89.01 88.99
89.01;88.89;89.04;88.86;1412251500000;Thu Oct 02 14:05:00 CEST 2014;89.01 89.04 Oct214zO5 88.89 88.86
88.89;88.93;88.93;88.72;1412251800000;Thu Oct 02 14:10:00 CEST 2014;88.89 88.93 Oct214z10 88.93 88.72
88.93;88.92;88.98;88.82;1412252100000;Thu Oct 02 14:15:00 CEST 2014;88.93 88.98 Oct214z15 88.92 88.82
88.92;89.09;89.14;88.92;1412252400000;Thu Oct 02 14:20:00 CEST 2014;88.92 89.14 Oct214z20 89.09 88.92
89.09;89.18;89.27;89.07;1412252700000;Thu Oct 02 14:25:00 CEST 2014;89.09 89.27 Oct 2 14:25 89.18 89.07
89.18;89.29;89.33;89.16;1412253000000;Thu Oct 02 14:30:00 CEST 2014;89.18 89.33 Oct214:30 89.29 89.16
89.29;89.54;89.68;89.29;1412253300000;Thu Oct 02 14:35:00 CEST 2014;89.29 89.68 Oct 2 14:35 89.54 89.29
